lat: 24.866828, lng: 67.082962, accuracy:5.000000
lat: 24.865323, lng: 67.078632, accuracy:5.000000
lat: 24.865298, lng: 67.078543, accuracy:5.000000
lat: 24.865250, lng: 67.078467, accuracy:5.000000
lat: 24.865232, lng: 67.078392, accuracy:5.000000
lat: 24.865216, lng: 67.078335, accuracy:5.000000
lat: 24.865191, lng: 67.078272, accuracy:5.000000
lat: 24.865157, lng: 67.078203, accuracy:5.000000
lat: 24.865129, lng: 67.078139, accuracy:5.000000
lat: 24.865101, lng: 67.078076, accuracy:5.000000
lat: 24.865085, lng: 67.078035, accuracy:5.000000
lat: 24.865057, lng: 67.077973, accuracy:10.000000
lat: 24.865035, lng: 67.077910, accuracy:10.000000
lat: 24.865015, lng: 67.077828, accuracy:10.000000
lat: 24.864993, lng: 67.077760, accuracy:10.000000
lat: 24.864969, lng: 67.077695, accuracy:10.000000
lat: 24.864954, lng: 67.077638, accuracy:10.000000
lat: 24.864927, lng: 67.077574, accuracy:10.000000
lat: 24.864896, lng: 67.077492, accuracy:10.000000
lat: 24.864865, lng: 67.077406, accuracy:10.000000
lat: 24.864827, lng: 67.077332, accuracy:10.000000
lat: 24.864800, lng: 67.077247, accuracy:10.000000
lat: 24.864767, lng: 67.077160, accuracy:10.000000
lat: 24.864743, lng: 67.077063, accuracy:10.000000
lat: 24.864703, lng: 67.076974, accuracy:10.000000
lat: 24.864670, lng: 67.076891, accuracy:10.000000
lat: 24.864660, lng: 67.076867, accuracy:10.000000
lat: 24.864627, lng: 67.076844, accuracy:10.000000
lat: 24.864604, lng: 67.076825, accuracy:10.000000
lat: 24.864565, lng: 67.076830, accuracy:10.000000
lat: 24.864535, lng: 67.076856, accuracy:10.000000
lat: 24.864501, lng: 67.076868, accuracy:10.000000
lat: 24.864474, lng: 67.076892, accuracy:10.000000
lat: 24.864447, lng: 67.076915, accuracy:10.000000
lat: 24.864420, lng: 67.076935, accuracy:10.000000
lat: 24.864391, lng: 67.076948, accuracy:10.000000
lat: 24.864355, lng: 67.076964, accuracy:10.000000
lat: 24.864304, lng: 67.076986, accuracy:10.000000
lat: 24.864254, lng: 67.077025, accuracy:10.000000
lat: 24.864221, lng: 67.077065, accuracy:10.000000
lat: 24.864171, lng: 67.077091, accuracy:10.000000
lat: 24.864133, lng: 67.077115, accuracy:10.000000
lat: 24.864099, lng: 67.077140, accuracy:10.000000
lat: 24.864059, lng: 67.077156, accuracy:10.000000
lat: 24.864033, lng: 67.077181, accuracy:10.000000
lat: 24.864014, lng: 67.077199, accuracy:10.000000
lat: 24.864005, lng: 67.077213, accuracy:10.000000
lat: 24.863996, lng: 67.077222, accuracy:10.000000
