lat: 31.484163, lng: 74.385810, accuracy:5.000000
lat: 31.489546, lng: 74.379151, accuracy:5.000000
lat: 31.489622, lng: 74.379089, accuracy:10.000000
lat: 31.489695, lng: 74.379023, accuracy:10.000000
lat: 31.489768, lng: 74.378972, accuracy:10.000000
lat: 31.489835, lng: 74.378911, accuracy:10.000000
lat: 31.489907, lng: 74.378852, accuracy:10.000000
lat: 31.489981, lng: 74.378781, accuracy:10.000000
lat: 31.490059, lng: 74.378712, accuracy:10.000000
lat: 31.490153, lng: 74.378632, accuracy:10.000000
lat: 31.490230, lng: 74.378562, accuracy:10.000000
lat: 31.490302, lng: 74.378512, accuracy:10.000000
lat: 31.490384, lng: 74.378454, accuracy:10.000000
lat: 31.490468, lng: 74.378394, accuracy:10.000000
lat: 31.490537, lng: 74.378330, accuracy:10.000000
lat: 31.490612, lng: 74.378261, accuracy:10.000000
lat: 31.490683, lng: 74.378217, accuracy:10.000000
lat: 31.490756, lng: 74.378153, accuracy:10.000000
lat: 31.490826, lng: 74.378086, accuracy:10.000000
lat: 31.490890, lng: 74.378038, accuracy:10.000000
lat: 31.490967, lng: 74.377957, accuracy:10.000000
lat: 31.491049, lng: 74.377876, accuracy:10.000000
lat: 31.491120, lng: 74.377811, accuracy:10.000000
lat: 31.491192, lng: 74.377740, accuracy:10.000000
lat: 31.491276, lng: 74.377674, accuracy:10.000000
lat: 31.491342, lng: 74.377640, accuracy:10.000000
lat: 31.491413, lng: 74.377574, accuracy:10.000000
lat: 31.491505, lng: 74.377529, accuracy:10.000000
lat: 31.491581, lng: 74.377462, accuracy:10.000000
lat: 31.491651, lng: 74.377413, accuracy:10.000000
lat: 31.491712, lng: 74.377360, accuracy:10.000000
lat: 31.491764, lng: 74.377301, accuracy:10.000000
lat: 31.491833, lng: 74.377263, accuracy:10.000000
lat: 31.491908, lng: 74.377212, accuracy:10.000000
lat: 31.491979, lng: 74.377146, accuracy:10.000000
lat: 31.492041, lng: 74.377086, accuracy:10.000000
lat: 31.492103, lng: 74.377036, accuracy:10.000000
lat: 31.492161, lng: 74.376990, accuracy:10.000000
lat: 31.492221, lng: 74.376937, accuracy:10.000000
lat: 31.492280, lng: 74.376900, accuracy:10.000000
lat: 31.492337, lng: 74.376849, accuracy:10.000000
lat: 31.492396, lng: 74.376807, accuracy:10.000000
lat: 31.492452, lng: 74.376757, accuracy:10.000000
lat: 31.492515, lng: 74.376707, accuracy:10.000000
lat: 31.492554, lng: 74.376668, accuracy:10.000000
lat: 31.492598, lng: 74.376638, accuracy:10.000000
lat: 31.492631, lng: 74.376605, accuracy:10.000000
lat: 31.492663, lng: 74.376572, accuracy:10.000000
lat: 31.492690, lng: 74.376558, accuracy:10.000000
lat: 31.492719, lng: 74.376531, accuracy:10.000000
lat: 31.492742, lng: 74.376502, accuracy:10.000000
lat: 31.492758, lng: 74.376489, accuracy:10.000000
lat: 31.492763, lng: 74.376482, accuracy:10.000000
lat: 31.492769, lng: 74.376476, accuracy:10.000000
lat: 31.492780, lng: 74.376466, accuracy:10.000000
lat: 31.492792, lng: 74.376456, accuracy:10.000000
lat: 31.492802, lng: 74.376446, accuracy:10.000000
lat: 31.492811, lng: 74.376441, accuracy:10.000000
lat: 31.492819, lng: 74.376436, accuracy:10.000000
lat: 31.492819, lng: 74.376437, accuracy:10.000000
lat: 31.492819, lng: 74.376437, accuracy:10.000000
lat: 31.492821, lng: 74.376436, accuracy:10.000000
lat: 31.492822, lng: 74.376432, accuracy:10.000000
lat: 31.492822, lng: 74.376432, accuracy:10.000000
lat: 31.492822, lng: 74.376432, accuracy:10.000000
lat: 31.492834, lng: 74.376430, accuracy:10.000000
lat: 31.492854, lng: 74.376425, accuracy:10.000000
lat: 31.492879, lng: 74.376414, accuracy:10.000000
lat: 31.492900, lng: 74.376404, accuracy:10.000000
lat: 31.492916, lng: 74.376393, accuracy:10.000000
lat: 31.492928, lng: 74.376385, accuracy:10.000000
lat: 31.492935, lng: 74.376380, accuracy:10.000000
lat: 31.492937, lng: 74.376376, accuracy:10.000000
lat: 31.492937, lng: 74.376376, accuracy:10.000000
lat: 31.492937, lng: 74.376376, accuracy:10.000000
lat: 31.492941, lng: 74.376370, accuracy:10.000000
lat: 31.492941, lng: 74.376370, accuracy:10.000000
lat: 31.492941, lng: 74.376370, accuracy:10.000000
lat: 31.492947, lng: 74.376371, accuracy:10.000000
lat: 31.492948, lng: 74.376371, accuracy:10.000000
lat: 31.492950, lng: 74.376369, accuracy:10.000000
lat: 31.492951, lng: 74.376368, accuracy:10.000000
lat: 31.492951, lng: 74.376368, accuracy:10.000000
lat: 31.492951, lng: 74.376368, accuracy:10.000000
lat: 31.492951, lng: 74.376368, accuracy:10.000000
lat: 31.492951, lng: 74.376368, accuracy:10.000000
lat: 31.492951, lng: 74.376368, accuracy:10.000000
lat: 31.492951, lng: 74.376368, accuracy:10.000000
lat: 31.492951, lng: 74.376368, accuracy:10.000000
lat: 31.492951, lng: 74.376368, accuracy:10.000000
lat: 31.492951, lng: 74.376368, accuracy:10.000000
lat: 31.492951, lng: 74.376368, accuracy:10.000000
lat: 31.492951, lng: 74.376368, accuracy:10.000000
lat: 31.492951, lng: 74.376368, accuracy:10.000000
lat: 31.492951, lng: 74.376368, accuracy:10.000000
lat: 31.492951, lng: 74.376368, accuracy:10.000000
lat: 31.492951, lng: 74.376368, accuracy:10.000000
lat: 31.492951, lng: 74.376368, accuracy:10.000000
lat: 31.492938, lng: 74.376346, accuracy:10.000000
lat: 31.492938, lng: 74.376346, accuracy:10.000000
lat: 31.492938, lng: 74.376346, accuracy:10.000000
lat: 31.492939, lng: 74.376347, accuracy:10.000000
lat: 31.492941, lng: 74.376345, accuracy:10.000000
lat: 31.492950, lng: 74.376339, accuracy:10.000000
lat: 31.492969, lng: 74.376325, accuracy:10.000000
lat: 31.492992, lng: 74.376303, accuracy:10.000000
lat: 31.493022, lng: 74.376278, accuracy:10.000000
lat: 31.493053, lng: 74.376249, accuracy:10.000000
lat: 31.493087, lng: 74.376212, accuracy:10.000000
lat: 31.493124, lng: 74.376169, accuracy:10.000000
lat: 31.493174, lng: 74.376120, accuracy:10.000000
lat: 31.493248, lng: 74.376056, accuracy:10.000000
lat: 31.493331, lng: 74.376011, accuracy:10.000000
lat: 31.493381, lng: 74.375958, accuracy:10.000000
lat: 31.493466, lng: 74.375894, accuracy:10.000000
lat: 31.493534, lng: 74.375849, accuracy:10.000000
lat: 31.493598, lng: 74.375793, accuracy:10.000000
lat: 31.493655, lng: 74.375748, accuracy:10.000000
lat: 31.493722, lng: 74.375672, accuracy:10.000000
lat: 31.493749, lng: 74.375651, accuracy:10.000000
lat: 31.493775, lng: 74.375645, accuracy:10.000000
lat: 31.493825, lng: 74.375614, accuracy:10.000000
lat: 31.493860, lng: 74.375594, accuracy:10.000000
lat: 31.493892, lng: 74.375541, accuracy:10.000000
lat: 31.493929, lng: 74.375504, accuracy:10.000000
lat: 31.493966, lng: 74.375485, accuracy:10.000000
lat: 31.494010, lng: 74.375456, accuracy:10.000000
lat: 31.494048, lng: 74.375414, accuracy:10.000000
lat: 31.494096, lng: 74.375379, accuracy:10.000000
lat: 31.494140, lng: 74.375339, accuracy:10.000000
lat: 31.494192, lng: 74.375302, accuracy:10.000000
lat: 31.494228, lng: 74.375266, accuracy:10.000000
lat: 31.494256, lng: 74.375236, accuracy:10.000000
lat: 31.494271, lng: 74.375223, accuracy:10.000000
lat: 31.494278, lng: 74.375213, accuracy:10.000000
lat: 31.494292, lng: 74.375207, accuracy:10.000000
lat: 31.494305, lng: 74.375198, accuracy:10.000000
lat: 31.494320, lng: 74.375194, accuracy:10.000000
lat: 31.494326, lng: 74.375188, accuracy:10.000000
lat: 31.494326, lng: 74.375188, accuracy:10.000000
lat: 31.494326, lng: 74.375188, accuracy:10.000000
lat: 31.494326, lng: 74.375188, accuracy:10.000000
lat: 31.494326, lng: 74.375188, accuracy:10.000000
lat: 31.494327, lng: 74.375207, accuracy:10.000000
lat: 31.494338, lng: 74.375202, accuracy:10.000000
lat: 31.494355, lng: 74.375193, accuracy:10.000000
lat: 31.494372, lng: 74.375178, accuracy:10.000000
lat: 31.494389, lng: 74.375156, accuracy:10.000000
lat: 31.494403, lng: 74.375139, accuracy:10.000000
lat: 31.494416, lng: 74.375124, accuracy:10.000000
lat: 31.494425, lng: 74.375113, accuracy:10.000000
lat: 31.494431, lng: 74.375104, accuracy:10.000000
lat: 31.494433, lng: 74.375101, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494432, lng: 74.375104, accuracy:10.000000
lat: 31.494429, lng: 74.375050, accuracy:10.000000
lat: 31.494429, lng: 74.375050, accuracy:10.000000
lat: 31.494429, lng: 74.375050, accuracy:10.000000
lat: 31.494429, lng: 74.375050, accuracy:10.000000
lat: 31.494429, lng: 74.375050, accuracy:10.000000
lat: 31.494429, lng: 74.375050, accuracy:10.000000
lat: 31.494429, lng: 74.375050, accuracy:10.000000
lat: 31.494429, lng: 74.375050, accuracy:10.000000
lat: 31.494429, lng: 74.375050, accuracy:10.000000
lat: 31.494429, lng: 74.375050, accuracy:10.000000
lat: 31.494429, lng: 74.375050, accuracy:10.000000
lat: 31.494429, lng: 74.375050, accuracy:10.000000
lat: 31.494429, lng: 74.375050, accuracy:10.000000
lat: 31.494416, lng: 74.375060, accuracy:10.000000
lat: 31.494419, lng: 74.375056, accuracy:10.000000
lat: 31.494426, lng: 74.375048, accuracy:10.000000
lat: 31.494435, lng: 74.375039, accuracy:10.000000
lat: 31.494456, lng: 74.375019, accuracy:10.000000
lat: 31.494486, lng: 74.374993, accuracy:10.000000
lat: 31.494522, lng: 74.374965, accuracy:10.000000
lat: 31.494579, lng: 74.374934, accuracy:10.000000
lat: 31.494608, lng: 74.374908, accuracy:10.000000
lat: 31.494659, lng: 74.374884, accuracy:10.000000
lat: 31.494704, lng: 74.374866, accuracy:10.000000
lat: 31.494758, lng: 74.374832, accuracy:10.000000
lat: 31.494789, lng: 74.374817, accuracy:10.000000
lat: 31.494818, lng: 74.374785, accuracy:10.000000
lat: 31.494847, lng: 74.374757, accuracy:10.000000
lat: 31.494872, lng: 74.374735, accuracy:10.000000
lat: 31.494892, lng: 74.374724, accuracy:10.000000
lat: 31.494892, lng: 74.374715, accuracy:10.000000
lat: 31.494903, lng: 74.374703, accuracy:10.000000
lat: 31.494913, lng: 74.374691, accuracy:10.000000
lat: 31.494941, lng: 74.374676, accuracy:10.000000
lat: 31.494972, lng: 74.374660, accuracy:10.000000
lat: 31.495014, lng: 74.374642, accuracy:10.000000
lat: 31.495074, lng: 74.374618, accuracy:10.000000
lat: 31.495131, lng: 74.374599, accuracy:10.000000
lat: 31.495193, lng: 74.374599, accuracy:10.000000
lat: 31.495245, lng: 74.374591, accuracy:10.000000
lat: 31.495302, lng: 74.374600, accuracy:10.000000
lat: 31.495361, lng: 74.374633, accuracy:10.000000
lat: 31.495412, lng: 74.374681, accuracy:10.000000
lat: 31.495460, lng: 74.374732, accuracy:10.000000
lat: 31.495522, lng: 74.374778, accuracy:10.000000
lat: 31.495583, lng: 74.374827, accuracy:10.000000
lat: 31.495642, lng: 74.374881, accuracy:10.000000
lat: 31.495700, lng: 74.374938, accuracy:10.000000
lat: 31.495756, lng: 74.374988, accuracy:10.000000
lat: 31.495818, lng: 74.375039, accuracy:10.000000
lat: 31.495874, lng: 74.375090, accuracy:10.000000
lat: 31.495936, lng: 74.375139, accuracy:10.000000
lat: 31.496005, lng: 74.375186, accuracy:10.000000
lat: 31.496065, lng: 74.375232, accuracy:10.000000
lat: 31.496126, lng: 74.375291, accuracy:10.000000
lat: 31.496193, lng: 74.375350, accuracy:10.000000
lat: 31.496258, lng: 74.375409, accuracy:10.000000
lat: 31.496319, lng: 74.375468, accuracy:10.000000
lat: 31.496378, lng: 74.375527, accuracy:10.000000
lat: 31.496436, lng: 74.375582, accuracy:10.000000
lat: 31.496496, lng: 74.375637, accuracy:10.000000
lat: 31.496560, lng: 74.375691, accuracy:10.000000
lat: 31.496618, lng: 74.375752, accuracy:10.000000
lat: 31.496672, lng: 74.375823, accuracy:10.000000
lat: 31.496743, lng: 74.375885, accuracy:10.000000
lat: 31.496803, lng: 74.375950, accuracy:10.000000
lat: 31.496858, lng: 74.376014, accuracy:10.000000
lat: 31.496920, lng: 74.376073, accuracy:10.000000
lat: 31.496985, lng: 74.376122, accuracy:10.000000
lat: 31.497044, lng: 74.376169, accuracy:10.000000
lat: 31.497108, lng: 74.376222, accuracy:10.000000
lat: 31.497166, lng: 74.376275, accuracy:10.000000
lat: 31.497228, lng: 74.376325, accuracy:10.000000
lat: 31.497291, lng: 74.376384, accuracy:10.000000
lat: 31.497350, lng: 74.376444, accuracy:10.000000
lat: 31.497410, lng: 74.376508, accuracy:10.000000
lat: 31.497469, lng: 74.376559, accuracy:10.000000
lat: 31.497531, lng: 74.376607, accuracy:10.000000
lat: 31.497591, lng: 74.376664, accuracy:10.000000
lat: 31.497660, lng: 74.376717, accuracy:10.000000
lat: 31.497717, lng: 74.376764, accuracy:10.000000
lat: 31.497793, lng: 74.376813, accuracy:10.000000
lat: 31.497868, lng: 74.376862, accuracy:10.000000
lat: 31.497944, lng: 74.376914, accuracy:10.000000
lat: 31.498016, lng: 74.376960, accuracy:10.000000
lat: 31.498085, lng: 74.377012, accuracy:10.000000
lat: 31.498164, lng: 74.377059, accuracy:10.000000
lat: 31.498245, lng: 74.377101, accuracy:10.000000
lat: 31.498315, lng: 74.377142, accuracy:10.000000
lat: 31.498400, lng: 74.377187, accuracy:10.000000
lat: 31.498472, lng: 74.377221, accuracy:10.000000
lat: 31.498562, lng: 74.377256, accuracy:10.000000
lat: 31.498635, lng: 74.377300, accuracy:10.000000
lat: 31.498701, lng: 74.377337, accuracy:10.000000
lat: 31.498767, lng: 74.377371, accuracy:10.000000
lat: 31.498842, lng: 74.377397, accuracy:10.000000
lat: 31.498906, lng: 74.377428, accuracy:10.000000
lat: 31.498968, lng: 74.377453, accuracy:10.000000
lat: 31.499036, lng: 74.377485, accuracy:10.000000
lat: 31.499114, lng: 74.377512, accuracy:10.000000
lat: 31.499197, lng: 74.377562, accuracy:10.000000
lat: 31.499309, lng: 74.377603, accuracy:10.000000
lat: 31.499369, lng: 74.377657, accuracy:10.000000
lat: 31.499462, lng: 74.377642, accuracy:10.000000
lat: 31.499560, lng: 74.377672, accuracy:10.000000
lat: 31.499631, lng: 74.377729, accuracy:10.000000
lat: 31.499678, lng: 74.377733, accuracy:10.000000
lat: 31.499748, lng: 74.377727, accuracy:10.000000
lat: 31.499826, lng: 74.377774, accuracy:10.000000
lat: 31.499862, lng: 74.377787, accuracy:10.000000
lat: 31.499901, lng: 74.377786, accuracy:10.000000
lat: 31.499943, lng: 74.377782, accuracy:10.000000
lat: 31.499999, lng: 74.377821, accuracy:10.000000
lat: 31.500044, lng: 74.377824, accuracy:10.000000
lat: 31.500100, lng: 74.377797, accuracy:10.000000
lat: 31.500141, lng: 74.377803, accuracy:10.000000
lat: 31.500180, lng: 74.377812, accuracy:10.000000
lat: 31.500224, lng: 74.377789, accuracy:10.000000
lat: 31.500244, lng: 74.377788, accuracy:10.000000
lat: 31.500250, lng: 74.377790, accuracy:10.000000
lat: 31.500250, lng: 74.377790, accuracy:10.000000
lat: 31.500250, lng: 74.377790, accuracy:10.000000
lat: 31.500250, lng: 74.377790, accuracy:10.000000
lat: 31.500250, lng: 74.377790, accuracy:10.000000
lat: 31.500250, lng: 74.377790, accuracy:10.000000
lat: 31.500250, lng: 74.377790, accuracy:10.000000
lat: 31.500219, lng: 74.377786, accuracy:10.000000
lat: 31.500220, lng: 74.377774, accuracy:10.000000
lat: 31.500224, lng: 74.377770, accuracy:10.000000
lat: 31.500214, lng: 74.377776, accuracy:10.000000
lat: 31.500213, lng: 74.377776, accuracy:10.000000
lat: 31.500203, lng: 74.377773, accuracy:10.000000
lat: 31.500203, lng: 74.377773, accuracy:10.000000
lat: 31.500214, lng: 74.377778, accuracy:10.000000
lat: 31.500229, lng: 74.377784, accuracy:10.000000
lat: 31.500242, lng: 74.377790, accuracy:10.000000
lat: 31.500259, lng: 74.377804, accuracy:10.000000
lat: 31.500278, lng: 74.377825, accuracy:10.000000
lat: 31.500312, lng: 74.377838, accuracy:10.000000
lat: 31.500350, lng: 74.377844, accuracy:10.000000
lat: 31.500387, lng: 74.377847, accuracy:10.000000
lat: 31.500417, lng: 74.377860, accuracy:10.000000
lat: 31.500438, lng: 74.377872, accuracy:10.000000
lat: 31.500451, lng: 74.377880, accuracy:10.000000
lat: 31.500462, lng: 74.377886, accuracy:10.000000
lat: 31.500476, lng: 74.377893, accuracy:10.000000
lat: 31.500489, lng: 74.377900, accuracy:10.000000
lat: 31.500502, lng: 74.377907, accuracy:10.000000
lat: 31.500516, lng: 74.377913, accuracy:10.000000
lat: 31.500530, lng: 74.377919, accuracy:10.000000
lat: 31.500543, lng: 74.377921, accuracy:10.000000
lat: 31.500553, lng: 74.377921, accuracy:10.000000
lat: 31.500562, lng: 74.377921, accuracy:10.000000
lat: 31.500568, lng: 74.377921, accuracy:10.000000
lat: 31.500579, lng: 74.377925, accuracy:10.000000
lat: 31.500590, lng: 74.377929, accuracy:10.000000
lat: 31.500603, lng: 74.377934, accuracy:10.000000
lat: 31.500614, lng: 74.377940, accuracy:10.000000
lat: 31.500626, lng: 74.377945, accuracy:10.000000
lat: 31.500640, lng: 74.377950, accuracy:10.000000
lat: 31.500656, lng: 74.377955, accuracy:10.000000
lat: 31.500673, lng: 74.377959, accuracy:10.000000
lat: 31.500690, lng: 74.377961, accuracy:10.000000
lat: 31.500706, lng: 74.377964, accuracy:10.000000
lat: 31.500722, lng: 74.377969, accuracy:10.000000
lat: 31.500736, lng: 74.377971, accuracy:10.000000
lat: 31.500746, lng: 74.377974, accuracy:10.000000
lat: 31.500753, lng: 74.377976, accuracy:10.000000
lat: 31.500753, lng: 74.377976, accuracy:10.000000
lat: 31.500759, lng: 74.377982, accuracy:10.000000
lat: 31.500774, lng: 74.377985, accuracy:10.000000
lat: 31.500790, lng: 74.377986, accuracy:10.000000
lat: 31.500818, lng: 74.377990, accuracy:10.000000
lat: 31.500853, lng: 74.377996, accuracy:10.000000
lat: 31.500890, lng: 74.377999, accuracy:5.000000
lat: 31.500933, lng: 74.378003, accuracy:5.000000
lat: 31.500976, lng: 74.378006, accuracy:5.000000
lat: 31.501025, lng: 74.378006, accuracy:5.000000
lat: 31.501080, lng: 74.378014, accuracy:5.000000
lat: 31.501149, lng: 74.378027, accuracy:5.000000
lat: 31.501222, lng: 74.378034, accuracy:5.000000
lat: 31.501278, lng: 74.378043, accuracy:5.000000
lat: 31.501325, lng: 74.378063, accuracy:5.000000
lat: 31.501370, lng: 74.378058, accuracy:5.000000
lat: 31.501436, lng: 74.378052, accuracy:5.000000
lat: 31.501499, lng: 74.378061, accuracy:5.000000
lat: 31.501560, lng: 74.378064, accuracy:5.000000
lat: 31.501612, lng: 74.378062, accuracy:5.000000
lat: 31.501684, lng: 74.378062, accuracy:5.000000
lat: 31.501741, lng: 74.378056, accuracy:5.000000
lat: 31.501822, lng: 74.378047, accuracy:10.000000
lat: 31.501876, lng: 74.378045, accuracy:10.000000
lat: 31.501940, lng: 74.378057, accuracy:5.000000
lat: 31.502006, lng: 74.378051, accuracy:5.000000
lat: 31.502081, lng: 74.378039, accuracy:5.000000
lat: 31.502141, lng: 74.378032, accuracy:5.000000
lat: 31.502209, lng: 74.378027, accuracy:5.000000
lat: 31.502271, lng: 74.378030, accuracy:5.000000
lat: 31.502330, lng: 74.378036, accuracy:5.000000
lat: 31.502395, lng: 74.378039, accuracy:5.000000
lat: 31.502454, lng: 74.378026, accuracy:5.000000
lat: 31.502508, lng: 74.378029, accuracy:5.000000
lat: 31.502557, lng: 74.378028, accuracy:5.000000
lat: 31.502590, lng: 74.378018, accuracy:5.000000
lat: 31.502644, lng: 74.378035, accuracy:5.000000
lat: 31.502676, lng: 74.378036, accuracy:5.000000
lat: 31.502709, lng: 74.378023, accuracy:5.000000
lat: 31.502710, lng: 74.378021, accuracy:5.000000
lat: 31.502715, lng: 74.378029, accuracy:5.000000
lat: 31.502711, lng: 74.378022, accuracy:5.000000
lat: 31.502708, lng: 74.378023, accuracy:5.000000
lat: 31.502730, lng: 74.378023, accuracy:5.000000
lat: 31.502745, lng: 74.378023, accuracy:5.000000
lat: 31.502763, lng: 74.378024, accuracy:5.000000
lat: 31.502778, lng: 74.378024, accuracy:5.000000
lat: 31.502795, lng: 74.378026, accuracy:5.000000
lat: 31.502808, lng: 74.378029, accuracy:5.000000
lat: 31.502822, lng: 74.378032, accuracy:5.000000
lat: 31.502844, lng: 74.378035, accuracy:5.000000
